Random waveform, supplied seed
Total number of intervals = 200 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325)
Average QPS expected = 87951
Timestamp start: 1746890771902
Timestamp end: 1746891972229

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      239.5    91.2    80.4   126.7   138.1   239.4   280.5   298.3   310.4   323.0   340.4   366.9   427.3   570.7  2092.1  50480.2    50555
read      240.0    79.8    86.8   143.6   160.4   237.7   261.2   273.5   283.8   294.9   311.3   337.1   399.5   548.8  3951.9  15978.5    15997
read      240.4   101.9    86.8   129.0   140.6   242.7   278.2   294.1   305.5   317.6   334.6   360.0   416.9   539.4  2830.8  43071.3    43089
read      245.6   157.8    86.8   146.4   164.6   238.9   262.6   275.0   285.8   296.8   315.1   343.8   416.6  1098.3  8027.8  12155.7    12188
read      236.6    97.1    80.4   122.7   133.8   221.7   277.5   303.1   319.0   336.6   357.3   387.5   451.0   586.4  2040.0  76537.5    76615
read      252.4   107.3    74.4   137.1   151.6   233.1   277.1   303.8   322.9   345.9   375.2   422.9   535.4   788.7  3282.1 143446.3   143480
read      236.0    92.5    80.4   123.2   134.2   227.8   278.5   299.8   313.3   328.4   345.6   372.9   432.6   577.6  2334.8  63993.7    63793
read      237.1    95.9    86.8   122.9   134.1   224.3   278.1   302.1   317.1   334.3   354.9   386.3   458.3   620.0  1902.3  72068.3    71996
read      241.7    95.9    86.8   129.3   141.0   244.1   279.6   295.5   307.0   319.0   336.3   362.4   422.4   569.8  2366.8  41861.0    41778
read      246.3   132.7    86.8   140.3   155.1   245.4   270.7   284.6   294.1   306.6   320.9   348.7   417.4   567.3  8182.7  21771.5    21860
read      242.6   101.3    86.8   129.0   140.5   244.0   281.8   298.8   310.8   323.6   341.1   367.7   426.5   573.6  2365.3  45496.5    45582
read      235.4    95.2    80.4   122.9   134.0   219.1   274.2   300.6   317.2   335.7   357.4   388.9   457.3   590.9  1685.4  81954.8    81972
read      243.3   100.1    86.8   130.0   141.9   244.6   281.0   297.3   309.3   321.3   339.1   365.3   424.4   644.2  4014.4  42932.2    42852
read      240.5    92.7    80.4   126.8   138.1   238.7   281.4   300.0   312.4   326.3   343.8   371.2   433.8   577.2  3357.8  51855.3    51852
read      237.3   106.5    80.4   126.3   138.3   216.8   266.8   295.6   315.5   337.4   363.7   400.4   484.2   657.5  2426.2 109246.5   109368
read      239.9   108.5    80.4   126.3   137.7   236.1   281.3   300.8   313.5   327.8   344.5   371.0   429.6   550.2  3884.8  55795.8    55794
read      243.8    82.3    86.8   132.9   145.8   247.2   278.4   293.5   304.4   316.4   333.0   358.2   411.7   550.8  2228.8  35586.0    35534
read      234.7    98.1    80.4   122.7   134.1   216.4   269.8   297.2   314.9   334.7   358.4   393.2   467.9   627.5  2002.0  90763.8    90576
read      234.5    97.5    80.4   122.9   134.3   215.5   268.6   297.0   315.4   335.6   359.8   394.9   469.2   620.7  1910.1  95127.3    95085
read      242.6   117.8    74.4   125.4   137.4   220.1   272.3   301.0   320.0   341.8   369.4   413.6   542.3  1076.4  3361.4 100016.7   100029
read      235.1    98.9    86.8   122.2   133.5   222.7   274.9   298.2   313.3   330.1   349.6   380.4   448.0   587.3  3151.0  72496.0    72551
read      233.9    99.8    80.4   122.3   133.6   217.0   270.5   297.1   314.0   332.7   355.0   388.3   460.2   583.3  2655.1  84707.8    84629
read      235.4    97.9    80.4   122.5   133.7   222.4   275.1   298.8   314.1   331.3   352.0   383.5   453.0   599.6  2780.8  74264.7    74136
read      247.6   118.0    80.4   132.4   146.2   226.9   272.7   300.3   320.0   343.6   373.3   420.8   534.7   795.2  2889.6 130544.5   130756
read      237.8    98.2    80.4   123.2   134.6   226.0   277.5   300.7   315.5   332.6   353.2   385.7   459.4   700.4  2704.5  69867.7    69916
read      236.5    97.4    86.8   122.9   134.2   224.3   276.5   299.6   314.5   331.5   351.8   383.9   453.4   627.4  2323.0  71998.0    72019
read      242.7   108.5    80.4   124.8   136.5   226.8   281.4   306.7   322.7   341.4   365.1   400.7   493.5   789.0  2570.4  78034.7    78070
read      241.5   104.8    80.4   127.3   139.1   221.2   274.1   303.3   322.5   343.7   369.2   404.6   491.3   693.0  2663.2  99547.8    99548
read      246.6    80.5    86.8   133.7   146.4   250.5   283.5   299.1   310.1   321.2   338.3   363.6   418.2   529.3  2072.1  36526.7    36393
read      344.4   142.6    86.8   186.2   210.4   323.8   376.3   407.0   430.7   459.7   498.3   562.3   723.7  1305.3  3809.4 172528.2   172591
read      238.6    81.1    93.8   145.2   161.5   233.7   257.8   271.2   281.6   294.1   312.0   340.9   411.0  1058.7  2770.2   8348.2     8325

Total QPS = 87953.0 (105543616 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 26069272164 bytes :   20.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,5.58%,100.00%
