#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      212.0    98.1    63.8    94.1   104.2   192.6   246.6   275.8   296.4   320.0   347.6   386.5   453.6   558.1  1758.6 100235.6   100000              0  1745595688940
read      213.1   102.3    63.8    96.1   106.6   192.9   245.9   275.7   296.5   320.2   347.9   387.1   457.0   555.1  2297.5 105114.7   105000              0  1745595695459
read      215.1    96.1    59.1    97.3   108.3   197.2   248.9   277.3   297.3   320.7   349.5   389.1   458.4   548.4   679.8 109908.4   110000              0  1745595701976
read      218.4    99.7    59.1    98.4   110.3   200.3   250.9   279.4   299.9   323.7   353.2   394.5   468.5   585.7  1797.5 114864.2   115000              0  1745595708494
read      222.9   104.5    59.1   101.3   113.8   205.5   256.1   284.6   305.1   328.8   357.3   396.6   468.7   594.8  1974.3 120144.0   120000              0  1745595715012
read      219.4    98.0    59.1   101.4   113.8   200.6   249.8   278.8   299.5   323.4   353.0   393.7   468.7   584.7  1313.0 125113.0   125000              0  1745595721529
read      225.1   102.3    59.1   104.6   118.0   207.1   255.9   285.0   305.9   329.8   359.0   398.5   471.0   587.1  2339.9 130073.0   130000              0  1745595728048
read      435.3   202.2    68.9   144.6   185.1   408.1   456.1   493.7   564.6   695.1   766.9   834.6   928.6  1064.6  2503.7 129101.9   135000              0  1745595734567
read      306.3   165.1    59.1   119.8   139.4   274.2   346.0   381.2   404.5   435.0   497.2   675.3   832.0   998.1  1621.2 138655.5   140000              0  1745595741085
read      476.4   178.5    80.4   292.4   319.3   412.1   468.6   589.4   659.6   709.8   754.7   806.1   896.3  1055.5  4271.3 134963.8   145000              0  1745595747603
read      438.1   157.7    74.4   258.2   283.6   381.0   461.7   554.2   602.2   643.8   684.8   736.7   827.6   991.2  1972.1 143441.5   150000              0  1745595754120
read      474.9   179.0    74.4   284.6   311.2   414.2   478.1   587.1   651.7   701.7   751.2   812.0   914.9  1161.9  2022.7 135687.8   155000              0  1745595760639
read      430.8   164.7    74.4   256.6   281.3   370.5   448.6   552.9   600.1   637.9   673.9   719.2   797.7   945.1  3916.1 148504.2   160000              0  1745595767158
read      431.9   157.3    68.9   261.1   284.5   366.7   458.6   566.8   608.5   642.0   673.2   713.6   790.5   942.0  2087.1 149060.0   165000              0  1745595773676
read      439.4   161.6    80.4   271.4   295.8   370.8   437.0   577.0   625.2   660.3   691.0   731.3   800.3   940.2  2903.8 146419.3   170000              0  1745595780195
read      432.5   161.7    74.4   263.3   286.3   365.7   450.7   570.8   612.5   645.8   676.1   715.9   786.1   920.6  3426.5 148953.9   175000              0  1745595786714
read      447.4   172.6    63.8   278.5   301.7   376.1   439.2   592.6   642.2   673.7   706.4   741.2   806.5   956.3  4370.4 144130.0   180000              0  1745595793233
read      427.3   163.9    68.9   262.5   284.7   359.3   441.6   569.6   609.3   639.0   667.7   699.7   763.5   925.7  4525.2 150911.7   185000              0  1745595799753
read      422.2   156.4    59.1   254.8   277.3   356.4   467.2   560.4   597.2   624.9   654.6   687.5   749.6   916.9  2694.6 152707.0   190000              0  1745595806273
read      447.2   165.9    74.4   276.3   299.5   380.0   450.0   580.4   632.1   668.5   703.6   743.3   826.0   967.4  3756.4 144343.8   195000              0  1745595812791
read      437.0   182.7    74.4   269.4   292.5   365.9   438.7   580.7   623.3   655.6   683.3   722.1   790.9  1167.6  5880.6 147681.1   200000              0  1745595819311
read      477.0   183.5    74.4   292.1   318.7   412.4   468.7   589.2   659.2   710.1   757.2   810.5   909.3  1175.1  4485.2 135502.6   205000              0  1745595825829
read      456.1   163.0    74.4   285.4   308.4   386.3   446.0   601.8   651.9   687.1   720.4   758.1   828.0   962.5  2274.4 141576.1   210000              0  1745595832347
read      503.1   180.4    86.8   323.1   349.0   433.5   478.0   585.8   706.2   762.7   804.6   853.4   930.9  1083.3  2979.6 128592.0   215000              0  1745595838865
read      470.2   178.5    80.4   283.7   306.6   409.9   488.6   590.9   643.5   683.4   732.9   805.5   921.1  1076.5  3985.2 137437.5   220000              0  1745595845383
CPU Usage Stats (avg/min/max): 39.62%,15.58%,52.00%
