#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      209.5    92.4    59.1    94.9   104.7   194.6   248.2   273.7   291.4   311.2   335.0   367.7   427.8   506.0  1066.9  74942.4    75000 4993728188548728656  1745595352816
read      208.7   114.3    59.1    94.4   103.8   190.0   245.7   273.1   291.4   312.1   336.5   371.3   434.1   532.9  2332.3  79855.8    80000 4993728188548728656  1745595359335
read      213.5   104.5    59.1    95.3   105.3   195.0   250.7   279.3   298.7   320.5   346.2   382.8   446.3   538.7  3361.3  85008.4    85000 4993728188548728656  1745595365854
read      212.0    98.5    59.1    94.3   104.1   192.6   249.1   277.7   297.2   319.7   345.6   383.5   450.5   547.1  2263.6  89858.5    90000 4993728188548728656  1745595372372
read      210.7   100.5    54.7    94.6   104.5   191.2   245.4   273.9   293.7   316.3   343.1   381.1   448.5   558.2  1833.7  94972.6    95000 4993728188548728656  1745595378889
read      212.4   102.7    63.8    95.2   105.3   191.5   246.5   275.8   296.3   319.6   348.1   386.7   456.7   574.1  2442.6 100188.4   100000 4993728188548728656  1745595385406
read      213.5    96.9    59.1    95.7   106.3   194.3   247.3   276.4   296.8   320.9   350.0   389.1   457.4   548.6   861.6 104948.6   105000 4993728188548728656  1745595391923
read      218.3   114.4    63.8    98.1   109.6   198.5   250.7   279.9   300.8   325.4   354.9   394.9   469.1   617.5  2749.8 110074.6   110000 4993728188548728656  1745595398443
read      212.9   108.4    63.8    97.7   108.6   191.1   243.4   274.0   295.5   319.8   348.8   389.3   459.7   549.2  1198.0 115193.7   115000 4993728188548728656  1745595404961
read      214.7    99.7    59.1    98.3   110.0   195.0   244.7   274.0   294.9   319.1   348.0   389.7   463.2   583.1  1675.8 119804.2   120000 4993728188548728656  1745595411478
read      226.8   102.4    63.8   102.9   116.2   209.3   260.6   289.0   309.2   332.8   362.1   402.8   486.0   606.4  1802.2 124775.3   125000 4993728188548728656  1745595417995
read      257.9   137.2    63.8   105.8   120.6   226.2   291.1   326.8   351.7   380.4   418.4   507.8   748.0   890.0  1170.6 129761.4   130000 4993728188548728656  1745595424512
read      475.2   171.1    74.4   287.5   318.1   415.1   467.9   572.2   654.4   709.7   756.7   807.3   898.7  1043.0  2116.8 132073.3   135000 4993728188548728656  1745595431030
read      277.5   138.7    63.8   120.0   138.6   251.4   311.8   344.8   368.5   395.8   431.4   512.7   767.3   931.4  2038.5 139877.1   140000 4993728188548728656  1745595437547
read      462.3   177.6    68.9   262.4   295.2   412.3   477.8   555.2   619.4   672.3   733.5   819.4   927.7  1094.8  2270.2 136392.4   145000 4993728188548728656  1745595444066
read      359.8   140.1    59.1   176.6   207.4   324.3   390.6   449.3   490.4   531.4   574.2   625.2   704.3   829.7  1405.5 149916.9   150000 4993728188548728656  1745595450583
read      408.6   164.1    63.8   235.0   261.1   352.2   444.3   526.3   565.7   601.1   634.9   679.4   748.4   911.2  4810.9 150096.0   155000 4993728188548728656  1745595457101
read      467.9   165.9    80.4   298.0   321.2   398.9   451.1   596.8   661.5   705.2   741.4   787.1   862.1  1006.6  1762.1 137959.8   160000 4993728188548728656  1745595463618
read      459.3   165.5    80.4   292.0   314.4   388.8   440.9   600.0   656.8   694.9   726.9   768.1   844.9   996.6  2518.3 140497.2   165000 4993728188548728656  1745595470136
read      447.7   176.2    80.4   278.6   300.5   374.5   450.9   596.8   639.0   669.6   700.9   739.0   810.9  1045.8  3693.3 144037.8   170000 4993728188548728656  1745595476655
read      431.9   157.8    80.4   265.7   287.9   366.0   439.5   567.3   610.7   644.5   675.9   717.2   791.8   965.2  2258.9 149311.7   175000 4993728188548728656  1745595483172
read      443.5   162.0    86.8   276.9   299.1   372.8   440.9   590.2   634.8   666.3   696.0   734.3   802.9   964.0  3104.4 145607.8   180000 4993728188548728656  1745595489691
read      441.4   165.2    86.8   278.3   300.0   371.6   430.0   584.1   631.8   664.5   694.2   732.7   798.5   932.6  4006.7 146305.2   185000 4993728188548728656  1745595496210
read      443.8   168.4    86.8   277.3   299.2   373.0   447.0   580.0   629.1   663.3   693.6   736.4   833.2   991.0  4278.7 145519.6   190000 4993728188548728656  1745595502727
read      429.0   159.2    86.8   261.6   283.0   363.9   448.2   561.2   603.1   634.1   668.3   714.5   807.6   943.2  3270.8 150506.7   195000 4993728188548728656  1745595509246
read      437.8   172.4    80.4   275.4   297.0   367.5   432.9   579.3   624.5   657.6   686.2   725.8   795.9   987.0  3925.2 147418.4   200000 4993728188548728656  1745595515765
read      452.4   162.4    86.8   287.6   309.4   383.7   433.8   587.4   646.6   682.9   717.2   753.0   824.9   959.3  1906.8 142746.1   205000 4993728188548728656  1745595522282
read      437.4   167.8    80.4   273.1   295.7   369.0   432.4   574.2   623.3   658.0   687.6   727.4   796.5   938.8  3366.4 147537.3   210000 4993728188548728656  1745595528799
read      434.8   166.6    93.8   270.1   292.1   367.0   432.1   573.6   619.5   653.7   682.9   722.6   789.8   937.4  3962.1 148521.6   215000 4993728188548728656  1745595535317
read      424.8   153.8    74.4   262.3   283.8   360.0   427.7   560.7   605.6   637.7   668.3   703.8   768.0   883.1  2073.6 151941.8   220000 4993728188548728656  1745595541834
CPU Usage Stats (avg/min/max): 39.40%,15.66%,51.78%
