Timestamp start: 1746893435855
Timestamp end: 1746894436178

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      332.4   355.9    74.4   133.1   148.3   245.3   299.2   332.5   358.8   394.6   461.8  1021.6  1740.6  3440.9  7698.5 118333.4   118548
read      304.3   156.1    80.4   153.2   171.9   275.8   330.7   364.7   390.8   423.3   466.4   540.0   719.8  1313.2  5312.2 165654.6   165754
read      237.1   102.9    80.4   123.6   135.0   215.0   267.4   296.1   315.6   338.1   366.3   408.9   509.0   776.6  2474.5  86881.6    86823
read      249.7   120.4    93.8   137.2   153.1   241.7   271.4   288.1   299.8   315.2   335.7   369.3   469.6  1575.6  3937.5  16889.6    16898
read      358.8   360.9    80.4   139.8   156.8   264.1   321.5   361.5   395.2   445.7   555.0  1089.4  1805.7  3414.6  7672.9 123168.6   123124
read      237.9   117.1    80.4   123.1   133.9   218.3   272.5   299.4   317.0   337.2   362.3   399.6   496.0   910.0  4383.5  72255.6    72278
read      265.2   140.2    80.4   125.5   137.8   251.7   302.3   329.4   348.3   371.0   399.8   444.7   568.7  1604.6  3540.1  47646.6    47757
read      274.9   251.9    80.4   125.1   137.0   241.0   295.9   323.7   344.1   369.6   404.0   470.8   935.2  3698.6  8057.5  60710.4    60510
read      261.2   152.0    86.8   131.2   145.1   255.0   292.3   312.1   325.9   342.5   364.5   398.6   502.8  1439.4  7242.3  25265.2    25237
read      281.7   211.2    86.8   128.6   141.5   233.7   293.3   328.5   355.6   391.2   447.9   580.0  1035.0  2009.2  6990.1  97697.2    97783
read      259.8   151.3    80.4   130.9   144.3   228.4   279.3   310.4   333.3   361.6   399.7   469.5   709.2  1551.8  5009.4 118819.2   118966
read      261.1   202.6    93.8   139.0   155.3   248.1   278.9   295.8   309.4   324.6   346.0   386.1   544.2  2337.2  9453.5  16682.2    16631
read      254.3   141.9    86.8   140.8   159.3   244.9   274.1   290.7   302.9   317.8   338.9   372.4   472.9  1530.0  7633.5  11741.4    11743
read      318.4   306.0    80.4   133.3   147.6   241.6   298.1   332.9   360.9   399.0   471.8   831.6  1584.7  3269.7  7426.8 114862.8   115026
read      254.5   172.6    80.4   131.1   144.2   223.5   270.7   299.3   320.1   345.3   378.8   434.4   676.5  2343.2  4858.9 122662.2   122371
read      236.0   136.9    93.8   140.7   155.8   225.7   250.6   265.3   275.2   289.4   308.1   341.9   456.4  1362.1  7360.6   7258.4     7198
read      281.8   245.2    86.8   132.7   147.3   263.0   302.5   323.4   338.7   357.1   381.7   428.1   772.5  4326.6  8680.9  25007.6    25022
read      393.8   340.4    80.4   168.5   192.1   311.6   380.7   427.8   464.8   513.9   589.5   847.2  1701.1  3660.9  7776.1 157137.8   157513
read      345.3   196.9    86.8   164.8   185.8   305.6   377.9   423.0   456.1   495.9   547.3   631.3   828.9  1997.6  7720.9 171818.8   171975
read      299.3   150.4    86.8   150.7   168.2   269.0   323.8   359.0   385.9   419.3   464.3   539.9   721.0  1320.8  3322.3 154999.6   154918
read      273.3   157.4    80.4   138.7   153.4   240.3   291.6   323.5   348.5   380.8   425.7   505.0   703.3  1603.9  4131.2 139073.2   139185
read      284.1   167.3    80.4   145.9   162.8   254.1   301.3   331.4   355.2   385.7   428.3   503.6   727.0  2017.6  5194.5 152428.6   152724
read      254.2   189.8    86.8   133.0   147.1   238.3   274.4   294.7   309.9   327.6   352.2   396.6   584.7  1907.5  8324.2  20885.2    20845
read      316.8   267.7    80.4   144.0   161.2   260.5   315.0   349.8   378.1   416.1   473.0   602.1  1524.9  3245.2  7296.8 140026.8   140348
read      239.2   111.4    80.4   124.9   136.3   215.7   269.0   298.3   318.0   340.8   368.3   410.6   525.2   939.0  3113.8  88835.0    88725
read      258.9   152.3    80.4   135.5   149.8   232.1   279.5   308.4   330.0   356.7   392.3   452.1   623.7  1243.9  6898.1 134021.2   134088
read      240.1   106.4    86.8   124.8   135.6   224.0   277.0   302.4   319.0   338.5   362.8   399.0   490.9   761.8  3011.7  66102.2    66126
read      237.7   110.6    86.8   124.4   135.4   216.5   271.0   299.1   317.7   339.0   365.3   403.4   499.3   764.4  2839.0  78324.2    78214
read      255.3   208.9    86.8   126.5   137.6   232.8   282.8   306.1   321.4   340.3   364.7   403.9   639.4  3295.8  6645.9  55277.4    55191
read      243.4   108.6    86.8   126.3   137.4   232.4   280.6   303.3   318.2   336.0   358.2   393.6   492.1   964.5  3269.3  53991.2    54081
read      249.2   161.1    80.4   129.8   142.3   222.1   271.4   300.9   321.8   346.9   379.6   431.3   586.2  1477.0  6045.6 112681.2   112478
read      355.2   200.2    80.4   171.0   193.1   318.4   388.5   429.2   460.3   499.3   553.0   647.3   884.2  1711.7  4360.6 179385.8   179666
read      250.8   138.9    80.4   130.6   143.8   228.9   277.1   305.0   324.5   347.8   378.2   427.1   560.3  1116.0  4328.0 100553.8   100584
read      250.1   123.7    80.4   133.0   146.7   225.9   271.7   299.9   320.3   345.3   378.3   431.1   576.6  1171.5  3314.6 128060.0   127920
read      231.9    91.7    86.8   138.9   154.2   223.7   248.1   262.8   273.4   287.6   305.6   336.8   432.3  1179.4  2261.1   6606.6     6594
read      260.5   111.5    93.8   131.7   145.8   257.3   294.9   314.3   328.4   344.8   367.1   399.9   479.1   969.6  3803.6  25108.0    25020
read      315.7   302.0    80.4   138.3   153.6   250.4   303.0   335.4   360.8   393.1   441.9   590.1  1664.3  3349.4  7329.7 129381.6   129587
read      241.8   159.3    93.8   140.9   157.8   231.4   257.0   271.8   283.5   296.8   316.0   346.2   433.5  1491.6  7639.9  10280.2    10277
read      353.2   317.4    86.8   156.5   177.2   284.4   339.9   377.3   407.6   449.3   510.8   679.2  1667.9  3406.4  7803.3 148671.6   148458
read      240.0   107.7    80.4   125.2   136.2   223.9   276.0   301.3   317.9   337.0   360.7   396.5   490.8   870.4  2711.6  66054.6    66114
read      282.0   201.0    86.8   127.5   139.7   258.0   312.1   341.1   362.0   386.1   417.4   467.7   879.9  2814.6  5199.0  49273.4    49261
read      348.3   352.1    80.4   143.3   161.1   267.3   322.9   360.6   391.7   434.2   508.6   785.0  1737.9  3721.3  7965.2 132812.8   133049
read      243.7   133.0    80.4   127.7   139.4   216.4   265.6   295.0   316.1   340.3   370.7   419.4   587.2  1594.8  4047.4 106883.4   106628
