Random waveform, supplied seed
Total number of intervals = 143 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567)
Average QPS expected = 94260
Timestamp start: 1746384611337
Timestamp end: 1746386411620

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      379.0   412.8    68.9   128.4   146.9   266.9   337.7   392.2   443.0   531.3   692.5  1060.5  1879.4  3859.7  8069.3  63863.6    63793
read      252.4   117.9    68.9   113.7   124.9   237.2   292.6   325.5   349.8   376.2   407.1   453.0   541.8   682.9  1960.1  72235.4    71996
read      246.9    99.1    80.4   117.2   128.9   244.4   286.2   308.9   325.9   346.1   370.7   403.5   467.7   599.4  2111.4  41700.4    41778
read      237.2    86.2    68.9   121.8   136.1   239.6   266.9   281.4   292.0   305.1   321.0   350.4   404.9   641.7  4002.4  21835.4    21860
read      247.9   109.1    74.4   115.9   127.8   243.0   287.3   311.7   330.2   351.6   376.8   411.8   479.5   696.9  3400.6  45579.0    45582
read      257.6   144.9    68.9   115.1   127.0   235.8   295.8   334.3   360.8   389.6   423.7   471.5   576.6   731.8  3572.5  82143.6    81972
read      246.0    94.7    63.8   117.0   128.7   243.3   285.5   308.2   325.2   345.7   370.9   404.3   468.2   573.4  1269.8  42865.0    42852
read      249.6   129.4    74.4   115.3   126.7   242.3   288.7   315.5   336.0   358.9   385.3   422.4   494.7   623.0  4434.3  51790.0    51852
read      441.8   399.7    80.4   141.2   159.9   287.2   410.7   541.6   654.7   786.1   954.7  1225.6  1818.9  3142.5  7691.6 109210.0   109368
read      249.8   114.5    74.4   114.9   126.2   241.3   289.4   317.0   338.7   362.9   391.0   429.6   504.6   627.8  2444.4  55833.2    55794
read      244.5   104.6    63.8   118.5   130.5   244.3   282.1   301.4   316.3   334.9   358.1   390.7   452.3   565.8  2420.2  35531.8    35534
read      268.0   144.0    74.4   118.5   131.0   237.6   304.1   347.7   378.3   411.5   451.3   507.2   630.8   851.2  3896.6  90571.2    90576
read      272.7   137.0    74.4   120.4   133.4   238.4   307.5   355.2   388.0   423.4   465.2   528.2   657.4   863.4  1564.0  95066.2    95085
read      293.9   166.2    63.8   124.6   138.9   247.2   325.1   381.9   420.8   463.2   515.1   594.4   783.3  1165.8  3091.5 100226.8   100029
read      252.4   119.2    59.1   113.9   125.3   237.4   292.9   325.7   349.9   376.3   406.9   451.7   538.4   667.8  2159.5  72472.2    72551
read      261.1   137.2    63.8   116.3   128.3   236.1   298.2   338.1   365.9   395.7   431.4   485.2   600.9   799.5  3806.2  84641.0    84629
read      253.3   146.8    68.9   113.8   125.2   236.8   292.6   326.0   350.5   376.9   407.1   451.9   543.3   722.4  3394.7  74168.2    74136
read      580.9   645.3    80.4   172.4   196.2   304.9   378.9   517.9   961.4  1351.7  1507.7  1713.7  3120.1  4926.7  8089.1 130467.8   130756
read      323.5   309.3    68.9   120.6   135.6   254.1   317.4   361.5   395.7   441.2   525.7   751.9  1543.7  3279.4  7921.1  69958.4    69916
read      251.5   120.3    68.9   113.7   124.8   237.3   291.5   322.9   346.9   373.1   402.6   445.4   534.3   730.8  2028.3  71924.4    72019
read      254.0   116.2    68.9   114.6   125.9   236.3   293.7   329.1   354.7   382.4   414.6   460.0   548.7   687.7  1402.4  77961.8    78070
read      287.4   163.1    59.1   123.8   137.8   243.4   318.3   372.8   410.4   451.5   500.2   574.8   742.4  1138.5  2962.2  99584.8    99548
read      244.1   107.0    68.9   118.4   130.5   244.1   281.8   301.3   316.1   334.3   356.9   388.6   448.2   562.7  3216.5  36391.8    36393
read      560.4   637.1    80.4   167.4   190.9   298.5   366.7   452.1   755.9  1320.9  1497.7  1714.6  3166.5  4493.7  8108.0 172800.0   172591
read      334.2   653.8    68.9   119.0   134.4   211.0   242.4   265.2   287.5   332.5   448.6   940.5  2474.6  8000.6  9049.6   8312.8     8325
read      253.3   123.4    68.9   114.4   125.8   237.4   292.9   326.3   351.3   377.8   408.8   454.0   540.8   675.5  3159.0  73500.4    73684
read      246.7    97.4    68.9   116.0   127.6   242.1   286.9   311.4   330.1   351.8   376.8   412.5   478.9   593.0  1350.5  48353.6    48420
read      205.7    87.4    68.9   110.2   125.4   207.3   225.6   234.5   242.3   251.1   263.3   281.4   333.2   968.8  2690.3   6787.0     6828
read      506.9   531.9    80.4   152.5   172.4   291.5   387.8   521.7   740.6  1010.8  1305.2  1544.6  2561.8  3833.5  7979.5 118312.6   118747
read      206.9   105.8    68.9   110.6   126.0   204.7   224.0   234.0   242.3   251.7   265.1   286.1   374.8  1345.9  3417.3   7114.0     7123
read      585.3   654.1    80.4   172.2   196.4   303.8   372.5   475.4   990.7  1384.8  1538.3  1743.7  3221.0  4587.0  8053.0 175486.6   175577
read      579.1   672.2    80.4   171.2   195.0   303.1   375.2   488.2   788.4  1316.1  1529.3  1789.8  3394.5  5499.1  8093.0 147405.2   147498
read      475.6   619.2    80.4   156.2   174.9   288.1   382.6   483.2   578.7   708.7   935.3  1444.7  2816.5  7871.5  9030.1  35814.8    35814
read      305.4   275.2    74.4   119.9   134.3   245.6   304.3   344.9   377.0   418.0   482.6   653.4  1478.2  2816.2  7634.5  59569.2    59488
read      587.8   654.4    80.4   172.3   196.6   305.1   375.3   489.3  1029.4  1386.8  1533.3  1734.9  3305.7  4535.8  8002.3 167423.8   167483
read      512.0   622.1    68.9   159.3   179.2   285.7   348.1   414.7   532.7   944.2  1419.9  1673.5  3056.8  7294.4  8121.2  88998.0    88988
read      263.1   394.2    68.9   116.8   132.1   211.9   237.1   252.7   265.7   283.0   317.9   465.0  1449.8  7631.0  8117.9   9871.0     9869
read      487.1   474.3    80.4   144.1   163.5   301.4   429.5   591.3   737.8   901.8  1104.8  1399.7  2378.5  3522.0  7941.3 111572.4   111786
read      285.0   174.1    68.9   121.2   134.8   243.8   313.3   361.6   395.8   433.7   481.0   557.8   834.3  1591.0  3258.0  92400.0    92736
read      584.6   651.1    86.8   172.3   196.4   303.1   372.7   481.4  1021.8  1383.1  1527.8  1732.2  3178.1  4511.6  8035.6 178700.0   178657
read      534.3   632.0    80.4   165.0   186.8   293.1   360.7   439.6   597.2  1098.0  1453.9  1706.5  3107.6  7059.6  8112.8 108838.4   108877
read      324.4   500.2    74.4   124.5   138.6   223.3   264.4   291.3   317.0   364.2   472.9   854.2  2293.6  7767.1  8609.4  19111.0    19091
read      250.9   111.6    68.9   114.1   125.2   239.0   291.4   321.4   344.8   370.5   399.7   440.6   524.5   634.2  1670.0  65897.4    65772
read      255.3   118.9    68.9   114.9   126.6   236.5   294.6   329.6   355.0   382.9   415.7   463.0   566.0   745.8  2004.7  78981.0    79060
read      291.6   162.1    68.9   124.3   138.6   247.3   324.2   380.3   418.5   459.2   507.6   585.1   752.5  1078.0  2880.0 100069.2    99953
read      235.8    78.8    63.8   121.6   135.1   238.8   267.6   282.5   292.7   305.8   321.9   350.9   406.3   561.2  1925.8  24414.4    24354
read      588.5   660.2    80.4   173.6   197.3   304.6   374.8   488.2  1031.3  1380.5  1528.0  1734.8  3285.5  4730.2  8063.6 144199.6   144236
read      559.8   650.3    68.9   169.4   192.2   298.8   368.1   459.1   684.2  1243.1  1500.6  1758.0  3292.2  4904.7  8058.3 168093.8   168093
read      405.7   630.4    63.8   139.1   154.6   247.1   315.5   375.8   434.5   519.4   680.8  1264.2  2637.0  7941.5  9869.3  22104.6    22028
read      262.4   138.4    59.1   115.8   128.1   238.7   297.0   333.8   361.0   391.2   427.2   483.7   653.0  1099.8  2543.1  77192.2    77499
read      586.8   647.2    80.4   172.7   196.6   304.7   377.2   501.7  1054.2  1381.3  1527.3  1727.0  3066.8  4661.3  8047.4 128189.0   128271
read      554.9   643.1    86.8   169.0   191.4   299.9   373.4   480.5   698.4  1172.8  1469.9  1724.4  3262.1  6183.0  8125.6 126570.4   126673
read      303.7   320.6    63.8   121.8   136.3   243.9   295.6   329.9   358.0   393.2   449.4   620.2  1556.5  3337.8  8014.2  43699.2    43605
read      307.3   179.6    74.4   127.7   142.0   252.8   335.5   398.0   442.5   491.2   550.2   641.8   867.2  1279.0  2514.0 102907.8   103217
read      273.9   141.8    68.9   120.2   133.2   240.4   309.4   356.5   389.1   424.2   465.5   528.8   656.5   867.7  2364.7  93752.6    93706
read      238.3   102.4    63.8   120.9   134.9   241.4   269.5   284.5   294.7   308.6   325.7   354.9   414.5   536.9  2815.4  23200.0    23247
read      256.8   129.8    74.4   115.1   127.0   238.5   295.8   330.9   356.3   384.2   417.2   464.9   562.5   753.6  3027.7  77376.0    77378
read      216.6    68.3    68.9   115.2   134.6   218.8   238.6   250.1   258.0   267.7   279.3   298.4   348.0   895.5  2019.5  10460.2    10495
read      586.7   658.2    80.4   171.7   196.3   304.3   376.6   500.1  1002.7  1366.6  1519.9  1732.7  3256.0  5321.9  8056.2 134455.0   134841
read      547.2   629.1    86.8   168.7   190.8   299.3   375.0   482.0   678.5  1106.9  1448.4  1706.7  3135.9  5752.3  8077.5 120773.8   120602
read      288.7   301.2    63.8   121.2   135.2   238.1   284.9   312.8   336.3   367.3   413.5   550.3  1465.1  3291.8  7999.3  37199.8    36975
read      588.7   660.7    80.4   172.4   196.6   305.0   374.5   481.7  1021.1  1387.0  1534.8  1740.0  3260.7  4637.3  8087.8 150892.4   151323
read      586.8   679.0    74.4   170.9   194.7   301.8   371.6   482.7   953.9  1364.6  1536.5  1761.9  3324.7  7124.9  8112.1 105042.8   105217
read      581.5   681.1    80.4   169.4   191.3   299.1   369.9   469.0   881.6  1350.4  1536.9  1795.5  3284.6  6984.2  9097.6 110773.6   110653
read      589.1   668.6    80.4   172.3   196.0   306.2   389.0   559.9   911.3  1316.1  1523.9  1796.1  3219.4  7011.1  8121.1 127554.8   127593
read      545.6   629.0    80.4   155.0   175.6   300.5   384.1   507.3   744.0  1081.9  1426.5  1709.6  3120.1  4987.4  8086.0 101045.2   101096
read      594.4   691.6    80.4   172.0   196.1   304.4   371.8   467.7   910.8  1388.2  1566.2  1828.1  3445.4  4969.0  8094.0 158857.8   158958
read      597.7   694.0    86.8   172.6   196.4   305.0   373.8   474.2   961.9  1399.8  1570.4  1824.6  3378.4  5872.6  8104.4 136771.6   136541
read      594.4   681.5    80.4   172.7   196.4   304.9   373.0   469.6   958.4  1394.6  1561.8  1818.3  3371.9  4701.5  8072.6 164686.4   164999
read      595.0   689.7    80.4   172.0   195.7   304.2   372.3   467.7   943.6  1393.5  1569.5  1825.5  3415.6  5039.8  8093.6 165127.6   164911
read      600.0   713.5    80.4   172.8   196.4   305.6   374.0   468.9   948.7  1390.6  1558.4  1828.4  3482.8  7420.2  8255.9  88056.4    87904
read      592.0   687.6    86.8   172.4   196.3   304.6   371.2   461.6   916.3  1371.7  1543.8  1817.3  3486.3  4869.3  8058.8 169403.2   169356
read      606.0   735.2    80.4   172.9   196.7   305.7   373.6   476.9   932.0  1392.0  1572.5  1845.9  3573.1  7580.9  9319.5  67939.2    67870
read      577.7   663.0    80.4   172.8   196.6   303.3   379.9   521.2   808.5  1265.2  1513.3  1790.4  3341.6  4984.9  8081.7 167318.0   167602
read      564.0   658.2    86.8   169.7   190.8   298.3   373.7   478.3   735.4  1229.4  1506.5  1780.1  3291.6  4986.9  8088.0 170495.2   170450
read      571.0   709.5    80.4   162.7   181.1   292.4   365.0   450.8   756.2  1305.2  1524.1  1804.2  3421.9  7609.5  8215.3  72957.6    72942
read      618.4   910.8    80.4   156.2   174.5   299.9   389.3   555.1   838.2  1255.3  1518.4  1831.0  4387.5  8045.4  9394.9  13963.6    13873
read      537.7   654.7    74.4   141.5   160.9   298.0   383.1   491.3   676.2  1011.4  1435.9  1739.0  3087.2  7403.1  8527.7  45259.8    45295
read      548.0   620.9    80.4   172.6   195.8   304.4   384.8   499.0   684.9  1078.1  1434.7  1693.8  3129.4  5072.9  8089.7 157952.4   157697
read      544.7   643.3    74.4   167.5   187.7   294.6   369.8   460.7   640.3  1096.2  1477.6  1746.9  3204.8  7065.9  8083.9 117380.6   117232
read      567.2   675.8    80.4   166.9   187.5   293.5   366.4   453.3   745.0  1316.6  1518.9  1776.3  3315.3  7176.2  8120.9 100934.4   101152
read      533.6   645.2    68.9   137.5   157.1   289.0   371.0   460.5   646.9  1081.7  1473.1  1758.0  3092.1  5701.6  8085.2  50326.8    50333
read      591.1   686.7    86.8   172.9   195.7   300.9   371.5   467.5   952.4  1384.1  1551.8  1802.2  3423.7  5501.9  8089.2 136510.6   136447
read      587.7   661.6    86.8   173.3   196.1   303.6   382.7   527.1   958.6  1345.5  1520.9  1763.4  3310.8  4733.6  8071.9 158544.6   158298
read      583.5   682.2    80.4   171.1   193.0   301.7   384.7   531.4   918.3  1310.9  1490.7  1736.1  3280.9  7478.4  8131.6  69382.0    69328
read      568.7   631.8    80.4   173.4   195.6   305.9   393.1   550.0   824.1  1236.8  1463.7  1707.4  3122.1  4758.5  8091.1 164651.6   164566
read      557.0   663.5    80.4   164.2   183.7   296.4   384.9   512.0   737.5  1134.5  1480.9  1742.9  3138.8  7579.2  8131.5  70837.6    70740
read      521.5   589.5    74.4   153.2   172.9   294.5   386.5   499.1   674.3   966.2  1379.1  1673.8  2936.7  4424.7  8023.3 106875.2   106915
read      553.3   650.4    86.8   167.3   190.1   298.0   371.2   456.9   640.9  1197.7  1496.6  1746.9  3272.8  5690.6  8085.2 126317.6   126425
read      439.5   525.4    74.4   137.3   155.4   277.1   353.2   412.6   473.3   590.4   900.0  1518.1  2621.5  4644.3  8078.4  78838.4    79083
read      480.5   566.8    80.4   170.0   193.0   289.2   346.6   399.8   459.8   612.3  1316.3  1559.1  2910.7  4977.2  8099.9 143273.4   143445
read      437.6   531.6    74.4   162.1   183.4   273.3   321.1   364.5   408.4   492.6   989.4  1532.4  2800.1  4643.4  8053.6 165694.0   165502
read      401.0   579.4    74.4   142.5   161.1   247.4   297.8   343.1   390.0   468.5   665.3  1419.9  2732.2  7797.9  9146.3  40788.0    40820
read      325.8   453.2    74.4   124.4   139.8   223.5   270.9   310.5   349.0   404.3   482.4   719.1  2439.5  7568.0  8131.4  25127.6    25097
read      322.8   347.9    68.9   126.5   142.8   236.3   294.2   344.9   387.0   438.4   519.8   741.2  1845.1  3325.9  8034.9  27016.8    26808
read      306.7   211.5    68.9   123.9   138.7   250.5   320.2   371.0   409.6   457.2   527.6   668.4  1097.7  2005.4  3896.3  73069.4    72990
read      492.5   493.4    74.4   145.5   164.2   296.7   419.7   581.6   748.6   926.7  1153.7  1441.5  2442.4  3720.3  7979.4 113965.0   113963
read      330.5   266.3    74.4   127.3   141.9   254.8   337.1   400.1   446.8   502.3   584.3   756.8  1318.2  2572.9  7353.7  97620.0    97475
read      230.0    82.3    74.4   120.7   136.0   233.1   258.2   271.1   280.6   291.8   306.7   330.5   384.2   468.5  2313.1  18711.6    18649
read      582.6   654.3    86.8   172.7   195.5   300.3   371.1   473.2  1020.9  1378.8  1524.6  1727.1  3255.9  4685.7  8036.0 150401.8   150293
read      591.6   683.7    86.8   173.3   196.3   302.1   372.4   481.3   962.5  1387.3  1553.1  1787.6  3342.6  6531.7  8105.2 119344.6   119407
read      531.4   608.4    80.4   153.9   176.3   297.2   389.8   516.7   707.5  1003.3  1398.3  1658.0  2867.6  7184.7  8134.6  79790.4    79895
read      590.3   681.7    80.4   172.8   196.0   300.4   371.0   467.6   942.8  1388.7  1555.4  1807.0  3336.1  5343.2  8078.3 137351.4   137569
read      518.8   605.2    86.8   170.3   192.5   295.6   369.8   454.2   575.2   867.9  1387.8  1660.6  3018.8  7079.3  8080.0 109711.8   109784
read      312.4   338.3    63.8   121.5   136.3   238.2   293.6   334.5   369.6   417.0   493.7   673.7  1631.9  3309.0  8079.0  51954.6    52195
read      279.1   151.3    68.9   121.2   134.6   240.6   312.2   363.2   397.8   435.0   480.3   547.6   695.5  1016.0  2525.4  97101.2    97072
read      254.1   127.4    63.8   114.2   125.6   237.6   293.9   326.9   351.8   379.0   410.6   457.1   550.7   723.0  2756.9  75240.2    75134
read      284.2   154.0    68.9   122.5   136.3   243.6   316.6   367.4   402.6   442.1   490.2   564.9   729.7  1134.7  2759.3  96868.4    96879
read      585.6   654.7    80.4   173.6   196.9   301.5   373.1   480.6  1043.6  1385.3  1532.2  1740.6  3200.5  4382.9  8100.7 160565.8   160599
read      518.0   585.2    80.4   159.1   183.5   299.1   393.6   519.9   658.8   889.5  1350.9  1614.7  2732.0  7314.5  8130.3  71460.0    71249
read      293.8   233.0    68.9   118.4   131.6   246.0   308.2   350.0   382.1   419.8   472.1   593.9  1148.4  2571.9  7170.5  78895.4    78672
read      248.3   111.2    63.8   113.5   124.6   237.5   288.9   317.3   339.5   364.5   393.5   432.6   509.7   647.1  2526.0  66093.2    66141
read      576.4   649.3    80.4   172.4   195.4   299.3   369.7   469.9   936.0  1367.4  1520.9  1731.5  3112.4  4771.4  8110.2 157028.8   157119
read      325.3   428.4    68.9   125.7   142.2   244.5   286.7   313.9   338.4   373.7   446.2   742.9  1808.9  7440.4  8103.4  32489.4    32402
read      561.8   618.8    80.4   167.7   188.9   296.6   381.4   517.2   873.5  1301.6  1474.8  1697.1  2878.5  4715.7  8049.5 120520.6   120835
read      455.3   458.1    68.9   136.6   154.8   292.1   406.7   532.5   651.1   792.9   978.4  1287.9  2412.2  3478.7  7995.3 101473.6   101524
read      583.7   653.3    80.4   172.0   195.1   300.1   371.4   475.9  1009.9  1387.0  1538.4  1745.5  3180.1  4542.2  8028.0 177866.2   177702
read      586.8   673.8    86.8   173.1   196.1   299.8   369.9   465.1   940.5  1382.9  1545.4  1784.8  3341.2  4829.5  8049.1 154949.6   154983
read      591.1   690.5    80.4   172.5   195.7   300.0   368.9   460.8   870.3  1394.8  1576.5  1828.5  3449.5  5001.0  8042.9 175499.8   175537
read      592.0   686.6    80.4   172.6   195.8   300.6   369.9   461.3   917.5  1397.7  1570.3  1827.3  3384.5  4872.9  8082.7 177763.8   177715
read      625.4   816.1    80.4   174.1   196.9   303.5   377.9   497.3  1030.2  1405.1  1574.0  1857.7  3643.6  7971.9  9742.0  26146.2    26001
read      592.7   692.9    80.4   172.6   195.9   301.1   370.7   462.3   938.0  1386.2  1558.5  1825.2  3447.0  5351.1  8132.5 159944.2   159885
read      593.5   694.8    86.8   172.9   196.1   300.3   371.3   465.1   913.6  1390.0  1566.8  1832.9  3419.0  5336.2  8073.4 144430.8   144266
read      592.6   694.0    80.4   173.0   196.0   299.9   372.2   467.4   900.8  1387.1  1565.9  1829.8  3467.2  5508.6  8066.7 142408.8   142386
read      612.3   774.3    86.8   173.3   196.4   302.1   376.4   480.2   942.3  1403.2  1588.5  1853.3  3573.8  7865.2  8981.8  39649.0    39646
read      602.7   734.1    80.4   173.6   196.2   302.5   375.7   474.3   910.5  1391.0  1574.4  1844.8  3550.3  7637.2  8129.4  63314.8    63535
read      598.7   710.4    74.4   173.8   196.8   302.4   373.5   465.8   896.6  1394.2  1579.7  1847.4  3518.9  7066.3  8109.1 111692.6   111750
read      593.9   695.6    86.8   173.3   196.1   301.7   371.7   460.4   888.3  1391.9  1565.9  1837.4  3473.5  5081.1  8051.9 178564.2   178544
read      596.7   703.7    80.4   172.8   196.2   301.0   372.1   463.6   897.4  1395.4  1578.1  1853.4  3452.2  5867.9  8103.1 143706.8   143598
read      598.9   705.4    86.8   173.3   196.7   302.1   373.4   468.0   924.6  1402.0  1581.4  1843.5  3474.4  6752.7  8099.2 123416.0   123314
read      597.8   707.6    80.4   172.8   196.3   301.7   372.1   465.1   916.2  1400.1  1577.7  1841.1  3489.3  7089.3  8108.3 116746.2   116900
read      599.2   709.9    80.4   173.6   196.6   301.7   372.2   467.1   914.3  1401.3  1580.8  1844.4  3469.1  7158.6  8116.1 111651.4   111580
read      597.3   701.2    80.4   172.9   195.8   301.1   372.6   471.7   924.8  1397.7  1579.2  1839.7  3430.8  6394.4  8113.4 128887.0   129042
read      587.3   684.6    80.4   172.1   195.3   301.8   375.8   482.7   860.6  1353.0  1549.6  1818.2  3358.6  5853.3  8128.0 129991.6   129909
read      521.6   600.1    86.8   173.5   195.6   298.3   373.4   454.0   571.0   874.9  1401.6  1682.7  2998.3  4943.3  8103.7 176580.6   176569
read      529.9   787.2    80.4   173.9   193.2   295.4   370.0   434.4   512.1   703.6  1316.4  1633.8  3616.4  8021.6  9432.4  18605.8    18561
read      463.6   574.4    86.8   168.4   187.8   285.3   351.0   404.2   460.5   574.3  1078.0  1545.8  2834.6  7543.8  8913.5  82885.8    82982
read      479.7   609.5    80.4   161.9   182.2   287.4   354.9   413.0   478.9   637.3  1191.1  1567.3  2901.8  7685.5  8134.4  53106.0    53156
read      474.2   577.7    80.4   155.2   176.0   280.2   341.4   394.1   454.8   622.3  1301.4  1614.1  2917.1  5014.6  8068.2 141102.4   141177
read      428.5   608.0    68.9   129.3   144.9   254.0   331.1   393.6   453.1   545.0   843.6  1481.5  2565.4  7814.2  8132.6  24532.0    24545
read      377.9   529.5    74.4   126.4   143.1   237.8   303.4   354.1   397.8   458.1   567.6  1400.1  2530.6  7671.7  9376.6  17995.2    18002
read      462.7   567.4    80.4   156.0   177.1   270.4   323.9   375.8   436.9   590.9  1308.5  1597.5  2850.9  5087.0  8061.2 131685.2   131807
read      332.5   413.2    63.8   123.1   138.3   226.5   279.9   325.7   372.4   437.9   539.9   888.5  2302.6  3685.2  8071.0  43085.6    43050
read      267.9   160.4    63.8   118.3   131.5   236.2   290.4   326.1   354.5   387.7   430.8   514.1   760.1  1742.3  3784.5  51040.8    51137
read      587.2   666.3    80.4   173.1   196.3   301.0   371.2   466.5  1002.8  1393.0  1545.6  1759.7  3330.9  4585.9  8045.4 163358.0   163650
read      487.8   601.8    74.4   149.4   170.9   278.3   351.2   428.1   539.7   756.2  1312.8  1622.3  2859.5  7439.9  8136.9  65958.4    66060
read      235.2   112.5    63.8   119.7   134.0   233.5   262.2   276.5   287.7   299.7   317.2   348.9   436.9  1496.9  3049.3  22222.8    22129
read      230.2    74.8    74.4   121.0   137.0   233.5   258.2   270.8   280.1   291.4   306.2   329.3   380.7   469.9  2539.8  18822.2    18840
read      247.4   122.3    68.9   115.6   127.3   241.8   286.5   309.9   327.4   349.1   375.3   411.2   480.0   775.5  3663.2  47823.2    47897
read      568.9   652.0    80.4   170.9   193.1   297.7   369.7   458.3   804.4  1339.0  1514.2  1734.8  3264.9  4834.8  8077.2 132972.8   132763
read      254.0   258.9    59.1   120.6   134.6   229.3   260.8   277.0   289.7   305.1   327.4   376.5  1199.6  3136.2  7992.3  23004.6    23044
read      573.1   651.5    80.4   172.3   195.0   298.1   368.3   460.0   840.5  1353.1  1524.9  1750.2  3226.4  4540.7  8079.0 171914.8   171915
read      325.8   542.8    74.4   125.5   141.3   223.3   259.3   282.8   302.9   337.2   412.1   888.9  2223.0  7870.3  8832.6  19278.0    19334
read      564.3   651.5    80.4   169.7   192.4   296.7   367.5   455.8   750.3  1326.4  1498.3  1719.3  3274.2  5592.8  8104.3 125553.6   125579
read      253.7   194.9    68.9   118.8   131.5   238.2   276.7   296.3   311.6   330.1   356.6   400.4   716.2  2540.5  7673.8  34241.8    34383
read      587.8   676.6    80.4   173.3   196.4   300.5   371.0   465.8   951.2  1388.5  1545.6  1778.9  3331.9  4981.4  8093.7 158691.6   159031
read      588.4   691.4    80.4   172.9   195.9   299.1   367.9   458.0   889.2  1382.4  1555.4  1802.8  3476.0  5491.5  8096.4 134227.2   134136
read      591.9   695.2    80.4   172.3   195.3   299.6   369.1   459.3   864.1  1394.2  1574.4  1837.2  3472.4  4984.6  8074.9 164353.4   164266
read      596.6   705.0    80.4   173.2   195.3   299.2   371.7   467.7   927.8  1404.0  1585.4  1846.5  3349.3  7261.8  8134.6  99395.8    99195
read      585.7   736.3    74.4   168.3   187.5   291.1   366.8   454.8   844.8  1353.2  1533.9  1824.4  3467.9  7750.2  8992.6  51671.2    51531
read      594.7   696.1    80.4   173.3   195.9   300.4   372.4   465.8   919.5  1396.7  1573.2  1839.1  3399.6  5424.3  8108.6 146631.0   146794
read      600.3   705.5    74.4   173.7   196.5   303.2   377.6   480.1   942.1  1401.1  1579.2  1844.9  3429.8  7123.2  8119.4 108319.8   108372
read      557.7   636.3    80.4   173.6   194.5   303.2   395.3   532.5   741.0  1129.2  1439.7  1713.6  3053.4  7190.2  8121.5 108051.8   107914
read      481.0   529.0    80.4   169.9   189.8   296.7   388.4   484.7   583.6   725.0  1072.8  1488.5  2647.1  7039.1  8103.4 111141.4   111421
read      365.0   397.8    74.4   131.2   148.3   255.0   324.1   383.3   439.0   516.7   633.3   938.8  2379.0  3422.8  8018.7  75165.6    75121
read      348.3   386.5    68.9   126.8   142.2   244.3   308.5   361.2   405.9   468.2   571.3   901.2  2227.0  3429.3  7907.9  52665.4    52675
read      516.5   592.0    80.4   151.1   172.7   280.8   357.7   435.0   649.9  1110.1  1420.9  1663.2  2767.6  4069.8  8092.8 120608.0   120632
read      206.9   142.4    63.8   108.1   123.8   202.5   222.8   233.3   241.6   251.1   264.6   286.5   390.0  2027.9  7690.9   7435.4     7372
read      587.4   669.4    80.4   173.6   196.8   300.1   372.2   470.8   997.8  1386.7  1541.2  1762.5  3339.5  4821.6  8103.3 152335.6   152583
read      541.3   645.6    80.4   168.2   189.8   291.9   360.6   433.0   588.8  1197.5  1477.6  1716.0  3239.1  7131.4  8101.8 101419.8   101484
read      272.2   335.6    74.4   121.8   136.1   229.3   265.2   284.1   297.0   316.2   346.9   432.4  1476.0  5770.0  8054.3  23983.6    23959
read      586.4   674.0    86.8   173.3   196.4   300.1   370.9   465.6   961.8  1384.0  1539.8  1763.5  3351.6  4742.7  8095.9 146317.6   146209
read      463.3   525.9    74.4   143.6   165.5   287.6   374.2   470.7   573.5   716.3   996.0  1486.2  2540.4  7042.3  8118.8  74997.4    75099
read      243.8   100.0    63.8   116.5   128.6   243.7   283.2   303.0   317.2   335.4   358.6   392.6   459.2   743.1  2865.6  40031.2    39946
read      244.3    93.3    68.9   117.3   129.7   244.7   283.7   303.3   317.2   335.2   358.5   392.8   457.2   578.1  1931.5  38982.2    38762
read      271.2   137.7    68.9   120.2   133.3   241.5   306.9   349.6   380.4   413.8   454.0   513.0   640.1   862.9  2939.3  92683.6    92506
read      590.5   673.6    80.4   173.0   196.4   303.4   372.0   468.5   992.5  1390.6  1550.5  1787.4  3329.4  4722.9  8080.8 169721.8   169919
read      596.7   710.1    80.4   172.7   196.3   302.9   370.3   466.9   916.1  1390.9  1564.1  1814.5  3521.1  7335.4  8105.8  88178.0    88331
read      590.3   697.2    80.4   171.7   195.2   299.4   368.6   462.3   863.4  1384.2  1565.7  1834.6  3500.9  4953.4  8104.5 172644.0   172554
