Random waveform, supplied seed
Total number of intervals = 180 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582)
Average QPS expected = 89046
Timestamp start: 1745950796744
Timestamp end: 1745952597067

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      185.6    68.9    68.9   124.4   139.3   182.7   197.4   205.5   211.9   218.4   229.5   248.3   296.3   458.4  3143.8  12214.8    12188
read      206.7    90.6    63.8   102.0   111.7   190.4   242.7   269.3   284.7   300.4   319.0   346.9   421.0   590.6  1840.6  76568.3    76615
read      210.8    94.7    68.9   109.5   120.5   189.7   230.0   256.6   276.2   299.4   328.6   371.2   478.0   778.0  2012.0 143480.0   143480
read      209.6    91.7    63.8   102.9   112.9   199.9   247.4   269.2   282.7   296.6   314.9   342.7   421.1   674.5  2293.7  63859.0    63793
read      207.6   142.4    63.8   102.0   111.7   193.0   244.0   268.7   283.3   298.2   316.9   345.2   427.7   602.2  1993.3  72154.8    71996
read      208.8    78.7    63.8   108.5   120.0   209.6   239.5   256.4   266.9   278.1   292.7   315.5   374.6   529.9  2135.8  41748.9    41778
read      199.0   114.9    68.9   116.2   131.1   197.8   216.8   227.1   233.7   244.3   258.2   279.3   328.0   457.9  6986.1  21942.0    21860
read      209.0    80.6    68.9   105.7   116.6   209.1   242.3   260.0   270.8   283.4   297.2   320.4   387.3   576.2  2064.9  45622.5    45582

Total QPS = 89046.1 (160283040 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 39589908904 bytes :   21.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
